i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,3.978992361116254415e+02,-2.939225773646827733e+01,6.332763027965437175e+01,2.939225773646827733e+01,9.082053314282719780e-01,-8.701543454433733338e-01,2.601313882267034527e-01,9.881688440500667747e-01,-9.629715401225391602e-02,-2.939225773646827733e+01,-3.978992361116254415e+02
