i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,4.397177370997866319e+02,-2.525681706808405025e+01,6.998325142461354176e+01,2.525681706808405025e+01,4.771892902534278780e-01,4.718276752061299484e-01,7.133206601626651544e-02,9.881313480153346429e-01,-1.064882229876405600e-01,-2.525681706808405025e+01,-4.397177370997866319e+02
1,3.891609581982874602e+02,-2.799706208673087104e+01,6.193689015563590061e+01,2.799706208673087104e+01,8.234132212526943384e-01,-1.180906174353399396e-01,8.149011835845366702e-01,9.887087530333422691e-01,-9.422089648789995497e-02,-2.799706208673087104e+01,-3.891609581982874602e+02
2,7.246403558978612637e+03,-1.627698617606779408e+02,1.153300946050148923e+03,1.627698617606779408e+02,5.407075977596437211e-01,5.405672394490874666e-01,1.231933072036024007e-02,-1.893703505848060020e-01,-9.421983322484503987e-01,-1.627698617606779408e+02,-7.246403558978612637e+03
3,1.026111378841324722e+03,-2.905261933317629541e+02,1.633106981054372966e+02,2.905261933317629541e+02,4.887745945553755300e-01,4.688358241931132042e-01,-1.381795000567595799e-01,9.024499375676360291e-01,-2.309288851121256148e-01,-2.905261933317629541e+02,-1.026111378841324722e+03
