i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,3.915711306645106902e+02,-2.997811826694967863e+01,6.232048101733931134e+01,2.997811826694967863e+01,8.555140476697076224e-01,1.627181287325428771e-01,8.398970748502381234e-01,9.881750876183732490e-01,-9.475681633280728933e-02,-2.997811826694967863e+01,-3.915711306645106902e+02
