i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,5.094021269382163155e+03,-4.864691810010351247e+01,8.107386652374226514e+02,4.864691810010351247e+01,3.461721931336532720e-01,1.133793864647488492e-01,3.270784340549534042e-01,3.175410593664093062e-01,-9.357853325533995736e-01,-4.864691810010351247e+01,-5.094021269382163155e+03
1,1.272705635565454486e+03,-9.385655676772421430e+01,2.025573930011543951e+02,9.385655676772421430e+01,1.361441459276932608e+00,-1.058379383796909101e+00,8.563620303305015113e-01,9.305450735571567655e-01,-2.988172192698387297e-01,-9.385655676772421430e+01,-1.272705635565454486e+03
