i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,1.774694007557008263e+03,-1.425598112784778095e+02,2.824513237782633155e+02,1.425598112784778095e+02,4.342165799041771135e-01,3.997049528731467793e-01,-1.696466590073502090e-01,8.765505156549591170e-01,-4.054841388328773721e-01,-1.425598112784778095e+02,-1.774694007557008263e+03
1,7.586764767987951927e+03,-6.883231764608773346e+02,1.207471114900719158e+03,6.883231764608773346e+02,1.503376217746362764e-01,1.781433792747634873e-02,1.492784307428882129e-01,-2.347777254301355310e-01,-8.120556781415357861e-01,-6.883231764608773346e+02,-7.586764767987951927e+03
