source_file,event,container,run_dir,data_kind,fields,n_samples_or_points,has_f_220,has_tau_220,has_M_f,has_chi_f,has_delta_f_220,has_delta_tau_220,has_evidence_or_bayes_factor,units_frame_note,status
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230814_061920,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '220_200_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230814_061920,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230824_033047,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230824_033047,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '220_320_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230824_033047,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230914_111401,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230914_111401,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '220_200_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230914_111401,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230922_020344,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230922_020344,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '220_210_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230922_020344,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230922_040658,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230922_040658,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '221_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230922_040658,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230924_124453,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230924_124453,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '221_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230924_124453,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,6,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230927_043729,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230927_043729,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '221_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230927_043729,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230927_153832,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230927_153832,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '220_210_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230927_153832,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,4,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230928_215827,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230928_215827,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '220_320_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW230928_215827,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231001_140220,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231001_140220,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '221_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231001_140220,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231028_153006,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231028_153006,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '220_200_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231028_153006,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231102_071736,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231102_071736,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '220_320_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231102_071736,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231108_125142,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231108_125142,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '221_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231108_125142,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,5,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231206_233134,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231206_233134,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '220_320_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231206_233134,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231206_233901,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231206_233901,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '221_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231206_233901,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,7,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231213_111417,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231213_111417,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '221_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231213_111417,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231223_032836,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231223_032836,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '221_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231223_032836,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,9,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231226_101520,DampedSinusoids,,log_evidence_vs_start_time,1mode;2mode;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '1mode', 'hm_mode_shown': '2mode'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231226_101520,Kerr,,log_evidence_vs_start_time,220_200_np;220_210_np;220_320_np;220_330_np;220_440_np;220_np;221_np;start_times,11,False,False,False,False,False,False,True,"log-evidence arrays vs start_times; attrs={'base_mode': '220_np', 'hm_mode_shown': '220_210_np'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/bayes_factor_data/evidence.h5,GW231226_101520,KerrPostmerger,,log_evidence_vs_start_time,22;22_21;22_21_33_44_55;22_21_33_44_55_domega_220;22_21_33_44_55_domega_dtau_220;22_21_33_44_55_dtau_220;22_33;22_44;start_times,3,False,False,False,False,True,True,True,"log-evidence arrays vs start_times; attrs={'base_mode': '22', 'hm_mode_shown': '22_21_33_44_55'}; log base not explicitly stated in README.",READY_FOR_REDUCTION
plotting_scripts_and_data/hierarchical_posterior_samples/hier_samples_o4a.h5,AGGREGATE_O4A,gr_deviations,,hierarchical_aggregate_samples,domega_220;dtau_220,40000,False,False,False,False,True,True,False,"Aggregate hyperposterior/deviation samples, not per-event YAML-ready values.",AGGREGATE_ONLY
plotting_scripts_and_data/hierarchical_posterior_samples/hier_samples_o4a.h5,AGGREGATE_O4A,hyper_parameter,,hierarchical_aggregate_samples,mu_domega_220;mu_dtau_220;sig_domega_220;sig_dtau_220;rho_domega_dtau_220,40000,False,False,False,False,True,True,False,"Aggregate hyperposterior/deviation samples, not per-event YAML-ready values.",AGGREGATE_ONLY
plotting_scripts_and_data/hierarchical_posterior_samples/hier_samples_o4a_bf1e8cut.h5,AGGREGATE_O4A,gr_deviations,,hierarchical_aggregate_samples,domega_220;dtau_220,40000,False,False,False,False,True,True,False,"Aggregate hyperposterior/deviation samples, not per-event YAML-ready values.",AGGREGATE_ONLY
plotting_scripts_and_data/hierarchical_posterior_samples/hier_samples_o4a_bf1e8cut.h5,AGGREGATE_O4A,hyper_parameter,,hierarchical_aggregate_samples,mu_domega_220;mu_dtau_220;sig_domega_220;sig_dtau_220;rho_domega_dtau_220,40000,False,False,False,False,True,True,False,"Aggregate hyperposterior/deviation samples, not per-event YAML-ready values.",AGGREGATE_ONLY
samples/GW230601_224134/GW230601_224134_DS_1mode_10M/pyRing_GW230601_224134_DS_1mode_10M.dat,GW230601_224134,DS_1mode_10M,GW230601_224134_DS_1mode_10M,nested_sampler_dat_samples,psi;logA_t_0;f_t_0;tau_t_0;phi_t_0;logL,53202,True,True,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230601_224134/GW230601_224134_DS_2mode_10M/pyRing_GW230601_224134_DS_2mode_10M.dat,GW230601_224134,DS_2mode_10M,GW230601_224134_DS_2mode_10M,nested_sampler_dat_samples,psi;logA_t_0;f_t_0;tau_t_0;phi_t_0;logA_t_1;f_t_1;tau_t_1;phi_t_1;logL,86981,True,True,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230601_224134/GW230601_224134_Kerr_220_330_np_10M/pyRing_GW230601_224134_Kerr_220_330_np_10M.dat,GW230601_224134,Kerr_220_330_np_10M,GW230601_224134_Kerr_220_330_np_10M,nested_sampler_dat_samples,psi;Mf;af;cosiota;A2220;A2330;phi2220;phi2330;logL,92798,False,False,True,True,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230601_224134/GW230601_224134_Kerr_220_np_10M/pyRing_GW230601_224134_Kerr_220_np_10M.dat,GW230601_224134,Kerr_220_np_10M,GW230601_224134_Kerr_220_np_10M,nested_sampler_dat_samples,psi;Mf;af;cosiota;A2220;phi2220;logL,140287,False,False,True,True,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230601_224134/GW230601_224134_TEOB_22_0.0M/pyRing_GW230601_224134_TEOB_22_0.0M.dat,GW230601_224134,TEOB_22_0.0M,GW230601_224134_TEOB_22_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;logdistance;cosiota;logL;luminosity_distance,64494,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230601_224134/GW230601_224134_TEOB_22_21_33_44_55_0.0M/pyRing_GW230601_224134_TEOB_22_21_33_44_55_0.0M.dat,GW230601_224134,TEOB_22_21_33_44_55_0.0M,GW230601_224134_TEOB_22_21_33_44_55_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;logL;luminosity_distance,76002,False,False,False,False,False,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230601_224134/GW230601_224134_TEOB_22_21_33_44_55_domega_220_0.0M/pyRing_GW230601_224134_TEOB_22_21_33_44_55_domega_220_0.0M.dat,GW230601_224134,TEOB_22_21_33_44_55_domega_220_0.0M,GW230601_224134_TEOB_22_21_33_44_55_domega_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;domega_220;logL;luminosity_distance,77361,False,False,False,False,True,False,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230601_224134/GW230601_224134_TEOB_22_21_33_44_55_domega_dtau_220_0.0M/pyRing_GW230601_224134_TEOB_22_21_33_44_55_domega_dtau_220_0.0M.dat,GW230601_224134,TEOB_22_21_33_44_55_domega_dtau_220_0.0M,GW230601_224134_TEOB_22_21_33_44_55_domega_dtau_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;domega_220;dtau_220;logL;luminosity_distance,82388,False,True,False,False,True,True,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
samples/GW230601_224134/GW230601_224134_TEOB_22_21_33_44_55_dtau_220_0.0M/pyRing_GW230601_224134_TEOB_22_21_33_44_55_dtau_220_0.0M.dat,GW230601_224134,TEOB_22_21_33_44_55_dtau_220_0.0M,GW230601_224134_TEOB_22_21_33_44_55_dtau_220_0.0M,nested_sampler_dat_samples,psi;m1;m2;chi1;chi2;phase_22;phase_21;phase_33;phase_44;phase_55;logdistance;cosiota;dtau_220;logL;luminosity_distance,86167,False,True,False,False,False,True,True,Raw pyRing samples. DS tau_t_0 appears in seconds; event_summary converts tau_22 to ms. Kerr .dat has Mf/af but not f_22/tau_22 directly.,NEEDS_CUSTOM_REDUCTION
