i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,5.445533761591653956e+02,-3.500095789845436656e+01,8.666836159311144172e+01,3.500095789845436656e+01,2.496651652055935922e-01,7.378089697915607426e-02,-2.385143055627638731e-01,9.827418129355259824e-01,-1.314284162468453421e-01,-3.500095789845436656e+01,-5.445533761591653956e+02
1,4.440102257877072589e+03,-9.115422922340047762e+01,7.066642221746215000e+02,9.115422922340047762e+01,3.495533150840975795e-02,2.790446288345669462e-02,2.105269940051896632e-02,4.574931240898806317e-01,-8.643882969847310749e-01,-9.115422922340047762e+01,-4.440102257877072589e+03
