i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,4.341521663990590696e+02,-2.936135396614387716e+01,6.909746333646532435e+01,2.936135396614387716e+01,5.425510167914449067e-01,5.305084735694345355e-01,-1.136765819879331785e-01,9.872852911913529983e-01,-1.050401582568904202e-01,-2.936135396614387716e+01,-4.341521663990590696e+02
1,3.901302214762843050e+02,-3.030702884892726701e+01,6.209115319748655537e+01,3.030702884892726701e+01,8.948590803173753772e-01,-6.901454343031354632e-03,8.948324667525258125e-01,9.881290100743119753e-01,-9.440160503321984309e-02,-3.030702884892726701e+01,-3.901302214762843050e+02
2,7.193144641360731839e+03,-2.465941009674005500e+02,1.144824526047539166e+03,2.465941009674005500e+02,6.896635575794305417e-01,-5.975056752793495018e-01,3.444165946380705057e-01,-1.735160250479742816e-01,-9.254466370519763840e-01,-2.465941009674005500e+02,-7.193144641360731839e+03
