i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,1.078802893614871027e+04,-1.096143183406398336e+01,1.716968131406468274e+03,1.096143183406398336e+01,1.255337506782638335e-01,1.178471888987003557e-01,4.325231355692482627e-02,-8.714827483726814705e-01,-4.849534570280297774e-01,-1.096143183406398336e+01,-1.078802893614871027e+04
1,9.282382080841331117e+03,-2.946381847711933943e+01,1.477336991833531101e+03,2.946381847711933943e+01,2.550662933966368340e-01,-8.692599149523677626e-02,-2.397971768592558617e-01,-6.361082449736159550e-01,-7.622877826809076884e-01,-2.946381847711933943e+01,-9.282382080841331117e+03
