i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,3.286433718895458242e+03,-1.314904399884448694e+01,5.230521715060925771e+02,1.314904399884448694e+01,9.733237584569738587e-02,-9.506358305569065359e-02,-2.089273951357027703e-02,6.927899961557001385e-01,-7.166883259255824035e-01,-1.314904399884448694e+01,-3.286433718895458242e+03
1,4.155269070274496698e+03,-2.523636083537597941e+01,6.613316124110504006e+02,2.523636083537597941e+01,8.243276209760633244e-02,-8.164940241354345929e-02,-1.133734327573288764e-02,5.248265383183079447e-01,-8.439847589037999809e-01,-2.523636083537597941e+01,-4.155269070274496698e+03
2,4.038090502533040649e+02,-2.893729847722916304e+01,6.426820641305691595e+01,2.893729847722916304e+01,7.901125701452024197e-01,-1.292732946043814168e-01,7.794653865333509568e-01,9.881386259816264950e-01,-9.773366377639232383e-02,-2.893729847722916304e+01,-4.038090502533040649e+02
