i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,3.244118824708030388e+03,-2.473853100459465537e+01,5.163175469297530071e+02,2.473853100459465537e+01,8.076817386954145139e-02,8.056154127738196502e-02,5.773731655797675541e-03,6.981785795667037053e-01,-7.074884965880374743e-01,-2.473853100459465537e+01,-3.244118824708030388e+03
1,4.064464685530232941e+02,-2.985064328561737668e+01,6.468796457245825593e+01,2.985064328561737668e+01,7.677954929073620427e-01,4.041685656706627272e-01,6.528075439611420450e-01,9.878551893136255924e-01,-9.834797434766302804e-02,-2.985064328561737668e+01,-4.064464685530232941e+02
2,3.956124843454072106e+03,-1.095477779750936946e+02,6.296368243243662164e+02,1.095477779750936946e+02,3.353309341518478370e-01,6.751410928784970511e-02,3.284641235298296769e-01,5.537084983833331364e-01,-8.008259483340260942e-01,-1.095477779750936946e+02,-3.956124843454072106e+03
