i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,7.517957450223373598e+03,-1.888195989727976354e+01,1.196520090157591540e+03,1.888195989727976354e+01,2.843362955652588564e-01,-5.765776028328320826e-03,-2.842778303043791421e-01,-2.603612366965143421e-01,-9.607469441151320622e-01,-1.888195989727976354e+01,-7.517957450223373598e+03
1,4.595140157646433750e+02,-3.372299351034942561e+01,7.313392702895011155e+01,3.372299351034942561e+01,5.043407146408783737e-01,4.946046486278650733e-01,9.861946055509568376e-02,9.855659336622846212e-01,-1.110329389394349442e-01,-3.372299351034942561e+01,-4.595140157646433750e+02
