i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,6.530498362234073284e+03,-1.004316809317743697e+01,1.039361095203079685e+03,1.004316809317743697e+01,2.298333568369965996e-01,8.244399685536613065e-02,-2.145375475236784568e-01,-2.350374378235201012e-02,-9.972741287122274256e-01,-1.004316809317743697e+01,-6.530498362234073284e+03
1,5.915178483637203499e+03,-1.115013978992826971e+01,9.414298949416829601e+02,1.115013978992826971e+01,8.573680537786236566e-02,-7.097098954667113713e-02,4.810320612150240094e-02,1.259791482416712238e-01,-9.892924966471420278e-01,-1.115013978992826971e+01,-5.915178483637203499e+03
2,7.482220679132698251e+02,-2.457099535155250791e+01,1.190832406388367133e+02,2.457099535155250791e+01,2.618728886571706771e-01,1.136909282889838613e-01,2.359063005484169639e-01,9.774806105702025238e-01,-1.805707156526648316e-01,-2.457099535155250791e+01,-7.482220679132698251e+02
3,2.773786918272697676e+03,-3.398629073891822827e+01,4.414618991267349770e+02,3.398629073891822827e+01,1.045970018926897782e-01,-8.130817153405431319e-02,6.579904290130783595e-02,7.728942843398787232e-01,-6.214310042267051637e-01,-3.398629073891822827e+01,-2.773786918272697676e+03
