i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,7.496791817154346063e+03,-2.383512638000988915e+01,1.193151475030986603e+03,2.383512638000988915e+01,3.142563377456298324e-01,-1.692923470522701146e-01,-2.647586581073961831e-01,-2.550845752271643230e-01,-9.609167896269619202e-01,-2.383512638000988915e+01,-7.496791817154346063e+03
1,4.499074545787630655e+02,-2.843385171579769022e+01,7.160499533010252549e+01,2.843385171579769022e+01,4.945566217194882208e-01,4.938243658397700742e-01,2.690256102198934629e-02,9.870974448717808603e-01,-1.088616184682114768e-01,-2.843385171579769022e+01,-4.499074545787630655e+02
2,3.988427515962105190e+02,-3.259435071948097828e+01,6.347779543290983639e+01,3.259435071948097828e+01,8.450150446856609099e-01,-9.179598286915291450e-02,8.400142399234644675e-01,9.873744431296100910e-01,-9.644934678702334063e-02,-3.259435071948097828e+01,-3.988427515962105190e+02
