i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,4.862597815003809956e+03,-4.413776738752942919e+01,7.739064785257060066e+02,4.413776738752942919e+01,2.812810824910185192e-01,-1.158872357767191663e-01,2.562990361888828339e-01,3.702853932602704345e-01,-9.173699693035640701e-01,-4.413776738752942919e+01,-4.862597815003809956e+03
1,1.635069921019835419e+03,-1.045798017446639818e+02,2.602294602311816902e+02,1.045798017446639818e+02,2.456701281835569073e-01,4.462977101152730552e-02,2.415822746419610811e-01,8.981503001065910263e-01,-3.788714220945040845e-01,-1.045798017446639818e+02,-1.635069921019835419e+03
2,1.423422405864458369e+03,-1.460152669070668594e+02,2.265447120010866229e+02,1.460152669070668594e+02,5.914391813612325521e-02,6.737146821709727451e-03,-5.875894744798596664e-02,9.072949413905712079e-01,-3.286360115256715120e-01,-1.460152669070668594e+02,-1.423422405864458369e+03
3,6.212730257650066505e+02,-1.859867685018955399e+02,9.887867306015925806e+01,1.859867685018955399e+02,3.570611274525028467e-01,-1.783394811484591558e-01,3.093342499649058275e-01,9.446371333642438195e-01,-1.443896450052142566e-01,-1.859867685018955399e+02,-6.212730257650066505e+02
