i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,4.383762341980666406e+02,-3.030643305164661072e+01,6.976974460663268474e+01,3.030643305164661072e+01,5.359743273880254177e-01,5.323246209498914139e-01,-6.244179329263943590e-02,9.869486946989565190e-01,-1.060337882875381776e-01,-3.030643305164661072e+01,-4.383762341980666406e+02
1,7.192506073459438994e+03,-2.434377472534541198e+02,1.144722894809548734e+03,2.434377472534541198e+02,6.863102228055679710e-01,-5.893186906391841839e-01,3.517459350024473852e-01,-1.735053962146551887e-01,-9.261871164867158113e-01,-2.434377472534541198e+02,-7.192506073459438994e+03
