i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,1.091383362489402134e+04,-1.423307884022330860e+01,1.736990569484421712e+03,1.423307884022330860e+01,1.620220218076025565e-01,-1.102126096683719858e-01,1.187615940475300058e-01,-8.852568848056245887e-01,-4.575965428311832284e-01,-1.423307884022330860e+01,-1.091383362489402134e+04
1,1.416657023304772338e+03,-2.575724107098195077e+02,2.254679679248048956e+02,2.575724107098195077e+02,2.832111888538271227e-01,-2.766749067562168651e-01,-6.049440853034984689e-02,8.834446842639480657e-01,-3.183474362663176738e-01,-2.575724107098195077e+02,-1.416657023304772338e+03
