i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,8.838904478819951692e+03,-5.703548500613490724e+00,1.406755339321288375e+03,5.703548500613490724e+00,1.061177008896364155e-01,-1.000494556553420261e-01,3.537050840986157713e-02,-5.532108435061457996e-01,-8.313703754477647090e-01,-5.703548500613490724e+00,-8.838904478819951692e+03
1,1.091383362489402134e+04,-1.423307884022330860e+01,1.736990569484421712e+03,1.423307884022330860e+01,1.620220218076025565e-01,-1.102126096683719858e-01,1.187615940475300058e-01,-8.852568848056245887e-01,-4.575965428311832284e-01,-1.423307884022330860e+01,-1.091383362489402134e+04
2,1.416657023304772338e+03,-2.575724107098195077e+02,2.254679679248048956e+02,2.575724107098195077e+02,2.832111888538271227e-01,-2.766749067562168651e-01,-6.049440853034984689e-02,8.834446842639480657e-01,-3.183474362663176738e-01,-2.575724107098195077e+02,-1.416657023304772338e+03
3,5.203631882245646011e+03,-3.591853964538896662e+02,8.281837360899780833e+02,3.591853964538896662e+02,1.220562113459726927e-01,6.691097057010458871e-02,-1.020815396900896649e-01,2.710403956375661005e-01,-8.750270049476950307e-01,-3.591853964538896662e+02,-5.203631882245646011e+03
