i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,5.136672854049412308e+03,-3.224110572594510415e+01,8.175268757679178862e+02,3.224110572594510415e+01,3.022940399774868836e-01,2.920817795800277894e-01,-7.790969543820902565e-02,3.090149318112210830e-01,-9.428097971140717570e-01,-3.224110572594510415e+01,-5.136672854049412308e+03
1,1.302700844735407145e+03,-1.233570854014057971e+02,2.073312788096277188e+02,1.233570854014057971e+02,1.814009638540236002e+00,-8.060872195292215769e-01,1.625070571768661987e+00,9.216698048742446581e-01,-3.034302953271822423e-01,-1.233570854014057971e+02,-1.302700844735407145e+03
2,1.099167917424177176e+04,-2.078977892168852577e+02,1.749380073460820313e+03,2.078977892168852577e+02,4.058258607576925026e-01,-3.513457849139908218e-01,-2.031028524735526419e-01,-8.525169052519728785e-01,-4.203388260500422469e-01,-2.078977892168852577e+02,-1.099167917424177176e+04
