i,omega_re,omega_im,freq_hz,damping_1_over_s,amp_abs,a_re,a_im,z_re,z_im,q_re,q_im
0,8.838939127789826671e+03,-6.013580034672654229e+00,1.406760853876116926e+03,6.013580034672654229e+00,1.071763035141350823e-01,-1.012545059107922835e-01,3.513239342423648409e-02,-5.531760040408415513e-01,-8.313027709225612183e-01,-6.013580034672654229e+00,-8.838939127789826671e+03
1,1.091380929151951204e+04,-1.426255328843204140e+01,1.736986696707586589e+03,1.426255328843204140e+01,1.620388849384586660e-01,-1.100067921410686211e-01,1.189752323592216110e-01,-8.852477961297861020e-01,-4.575985090768269203e-01,-1.426255328843204140e+01,-1.091380929151951204e+04
2,1.416622725148458812e+03,-2.577332532514611216e+02,2.254625092036886542e+02,2.577332532514611216e+02,2.796710252236216943e-01,-2.769858017690060015e-01,-3.866197056556434225e-02,8.834126592336715156e-01,-3.183275382718815383e-01,-2.577332532514611216e+02,-1.416622725148458812e+03
3,5.188598663078040772e+03,-3.523939967807319249e+02,8.257911249488698786e+02,3.523939967807319249e+02,1.259916958013723998e-01,4.105592053370500649e-02,-1.191147295679071683e-01,2.747052034704818291e-01,-8.754767230856842497e-01,-3.523939967807319249e+02,-5.188598663078040772e+03
