event,fit_status,source_dir,source_file,available_groups,available_posterior_vars,t0,f_ringdown_hz,f_ringdown_hz_q05,f_ringdown_hz_q95,damping_hz,damping_hz_q05,damping_hz_q95,tau_ms,tau_ms_q05,tau_ms_q95,M_final_Msun,M_final_Msun_q05,M_final_Msun_q95,chi_final,chi_final_q05,chi_final_q95,parser_notes
GW150914,ok_posterior,/home/adnac/ringest/runs/community_ringdown_cohort/pilot_ringdown,/home/adnac/ringest/runs/community_ringdown_cohort/pilot_ringdown/GW150914_ringdown_fit.nc,posterior;sample_stats;observed_data;constant_data;log_likelihood,a;a_scale;ax_unit;ay_unit;chi;ellip;f;g;h_det_mode;m;phi,1126259462.4262128,259.79340035906904,222.26064672104363,298.37137713991535,269.5792579838652,140.07974624455474,384.9043344745203,3.7094842069038254,2.5980481653063783,7.138790773179835,62.8947854783675,46.411528922333645,88.77088548134874,0.6067675788186017,0.10441395918565906,0.9246751550672728,event_from_filename_stem;t0_from_config_target;tau_ms_derived_as_1000_over_g_hz
GW170104,ok_posterior,/home/adnac/ringest/runs/community_ringdown_cohort/pilot_ringdown,/home/adnac/ringest/runs/community_ringdown_cohort/pilot_ringdown/GW170104_ringdown_fit.nc,posterior;sample_stats;observed_data;constant_data;log_likelihood,a;a_scale;ax_unit;ay_unit;chi;ellip;f;g;h_det_mode;m;phi,1167559936.1849551,201.31623387211607,97.14145034520381,327.7689101058714,211.13868692708516,127.78511284069567,393.5941507634199,4.736223448928339,2.5406881633286167,7.825637727038344,78.14032847597102,44.49385884521047,134.90414324163663,0.3927640731349966,0.039617130280377895,0.9021087711060838,event_from_filename_stem;t0_from_config_target;tau_ms_derived_as_1000_over_g_hz
GW170814,ok_posterior,/home/adnac/ringest/runs/community_ringdown_cohort/pilot_ringdown,/home/adnac/ringest/runs/community_ringdown_cohort/pilot_ringdown/GW170814_ringdown_fit.nc,posterior;sample_stats;observed_data;constant_data;log_likelihood,a;a_scale;ax_unit;ay_unit;chi;ellip;f;g;h_det_mode;m;phi,1186741861.5357852,131.98144433808812,96.03646780418394,430.27211166303033,156.48393759304682,123.31455860567362,358.67139729345075,6.39043224104321,2.788067316061558,8.109342573229554,109.13742192742339,44.15055686378817,137.29195835070811,0.43262163761603534,0.04034881727085215,0.9652569158383637,event_from_filename_stem;t0_from_config_target;tau_ms_derived_as_1000_over_g_hz
